4896,27c939aa,Master of Mystery,netent,https://ocbslots.s3.amazonaws.com/140x140/master-of-mystery.jpg
4898,cb17d76b,Mayan Moons,greentube,https://ocbslots.s3.amazonaws.com/140x140/mayan-moons.jpg
4900,b5c4a558,Mayan Riches,igt,https://ocbslots.s3.amazonaws.com/140x140/mayan-riches.jpg
4903,026c8502,Mermaids Millions,microgaming,https://ocbslots.s3.amazonaws.com/140x140/mermaids-millions.jpg
4908,aa51328a,Miss Kitty,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/miss-kitty.jpg
4917,aab972b5,Mystery at the Mansion,netent,https://ocbslots.s3.amazonaws.com/140x140/mystery-at-the-mansion.jpg
4920,19f036a6,Mystic Secrets,greentube,https://ocbslots.s3.amazonaws.com/140x140/mystic-secrets.jpg
4929,fc4efbfe,Northern Sky,quickspin,https://ocbslots.s3.amazonaws.com/140x140/northern-sky.jpg
4931,e38fd5ce,Ocean Tale,greentube,https://ocbslots.s3.amazonaws.com/140x140/ocean-tale.jpg
4934,476021b3,Olympus Glory,egt,https://ocbslots.s3.amazonaws.com/140x140/olympus-glory.jpg
4941,da2bffcd,Party Time,amatic,https://ocbslots.s3.amazonaws.com/140x140/party-time.jpg
4946,7a43a927,Pharaons Gold 2 classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/pharaons-gold-2-classic.jpg
4948,c785de89,Pied Piper,quickspin,https://ocbslots.s3.amazonaws.com/140x140/pied-piper.jpg
4953,3f4ab6c9,Pistoleras,microgaming,https://ocbslots.s3.amazonaws.com/140x140/pistoleras.jpg
4961,a4382eef,Queen of Hearts classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/queen-of-hearts-classic.jpg
4963,9ce9d606,Queen of the Nile 2,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/queen-of-the-nile-2.jpg
4982,68ed6c7f,Riches of India,gaminator,https://ocbslots.s3.amazonaws.com/140x140/riches-of-india.jpg
4995,66b6a26f,Sakura Fortune,quickspin,https://ocbslots.s3.amazonaws.com/140x140/sakura-fortune.jpg
5005,2361b349,Secret Elixir,greentube,https://ocbslots.s3.amazonaws.com/140x140/secret-elixir.jpg
5010,91471dc0,Serengeti Heat,greentube,https://ocbslots.s3.amazonaws.com/140x140/serengeti-heat.jpg
5012,0313c098,Sevens High,quickspin,https://ocbslots.s3.amazonaws.com/140x140/sevens-high.jpg
5026,1398db44,Sizzling Hot 6 Extra Gold,greentube,https://ocbslots.s3.amazonaws.com/140x140/sizzling-hot-6-extra-gold.jpg
