5336,3cb46708,Hungry Shark,wazdan,https://ocbslots.s3.amazonaws.com/140x140/hungry-shark.jpg
5337,926c5382,Hypno Hippo,greentube,https://ocbslots.s3.amazonaws.com/140x140/hypno-hippo.jpg
5343,419d6dee,Isis,microgaming,https://ocbslots.s3.amazonaws.com/140x140/isis.jpg
5351,05b12d4a,Jackpot Builders,wazdan,https://ocbslots.s3.amazonaws.com/140x140/jackpot-builders.jpg
5353,31e15135,Jewels of the Sea,greentube,https://ocbslots.s3.amazonaws.com/140x140/jewels-of-the-sea.jpg
5360,8966b032,Joker Strike,quickspin,https://ocbslots.s3.amazonaws.com/140x140/joker-strike.jpg
5366,93ede830,Justice League,playtech,https://ocbslots.s3.amazonaws.com/140x140/justice-league.jpg
5379,cccadf30,King of Cards classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/king-of-cards-classic.jpg
5380,05fe7bce,King of Cards classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/king-of-cards-classic.jpg
5382,cd97fcc7,Kings of Cash,microgaming,https://ocbslots.s3.amazonaws.com/140x140/kings-of-cash.jpg
5396,9ad1f2d7,Lovely Lady,amatic,https://ocbslots.s3.amazonaws.com/140x140/lovely-lady.jpg
5400,b0fb4610,Lucky Bells,amatic,https://ocbslots.s3.amazonaws.com/140x140/lucky-bells.jpg
5402,c40a4d26,Lucky Fortune,wazdan,https://ocbslots.s3.amazonaws.com/140x140/lucky-fortune.jpg
5409,8f4c8394,Lucky Queen,wazdan,https://ocbslots.s3.amazonaws.com/140x140/lucky-queen.jpg
5415,8e05b30a,Magic Fruits,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits.jpg
5416,c4a5efb1,Magic Fruits 27,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits-27.jpg
5417,66dbb080,Magic Fruits 81,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-fruits-81.jpg
5418,75fc41df,Magic Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-hot.jpg
5423,1c056b51,Magic of the Ring,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-of-the-ring.jpg
5427,66dbb180,Magic Target,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-target.jpg
5428,e7b9c371,Magic Target Deluxe,wazdan,https://ocbslots.s3.amazonaws.com/140x140/magic-target-deluxe.jpg
5432,d07591f2,Mayan Moons,greentube,https://ocbslots.s3.amazonaws.com/140x140/mayan-moons.jpg
5436,061b9f74,Mermaids Millions,microgaming,https://ocbslots.s3.amazonaws.com/140x140/mermaids-millions.jpg
5440,d121c344,Miss Kitty HTML,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/miss-kitty.jpg
5448,7e175c68,Mystic Secrets,greentube,https://ocbslots.s3.amazonaws.com/140x140/mystic-secrets.jpg
5455,508ea46b,Northern Sky,quickspin,https://ocbslots.s3.amazonaws.com/140x140/northern-sky.jpg
5457,fbede298,Ocean Tale,greentube,https://ocbslots.s3.amazonaws.com/140x140/ocean-tale.jpg
5459,eb4e7422,Olympus Glory,egt,https://ocbslots.s3.amazonaws.com/140x140/olympus-glory.jpg
5462,2c6d33a4,Party Time,amatic,https://ocbslots.s3.amazonaws.com/140x140/party-time.jpg
5467,d85bb9a0,Pharaons Gold 2 classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/pharaons-gold-2-classic.jpg
5468,2887cb50,Pied Piper,quickspin,https://ocbslots.s3.amazonaws.com/140x140/pied-piper.jpg
5473,0583973a,Pistoleras,microgaming,https://ocbslots.s3.amazonaws.com/140x140/pistoleras.jpg
5480,da854fa0,Queen of Hearts classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/queen-of-hearts-classic.jpg
5482,4efc27bf,Queen of the Nile 2,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/queen-of-the-nile-2.jpg
5487,3233a7ea,Red Baron HTML,aristocrat,https://ocbslots.s3.amazonaws.com/140x140/red-baron.jpg
5499,dc953c50,Riches of India,gaminator,https://ocbslots.s3.amazonaws.com/140x140/riches-of-india.jpg
5510,8296f126,Sakura Fortune,quickspin,https://ocbslots.s3.amazonaws.com/140x140/sakura-fortune.jpg
5516,692179fc,Secret Elixir,greentube,https://ocbslots.s3.amazonaws.com/140x140/secret-elixir.jpg
5519,74ca5856,Serengeti Heat,greentube,https://ocbslots.s3.amazonaws.com/140x140/serengeti-heat.jpg
5530,d68d9838,Sizzling Hot 6 Extra Gold,greentube,https://ocbslots.s3.amazonaws.com/140x140/sizzling-hot-6-extra-gold.jpg
5531,db8d8ca7,Sizzling Hot classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/sizzling-hot-classic.jpg
5553,83c986ba,Super 7 Reels,merkur,https://ocbslots.s3.amazonaws.com/140x140/super-7-reels.jpg
5554,85a253c6,Super Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/super-hot.jpg
5562,fccb8f3a,Tales of Doctor Dolittle,quickspin,https://ocbslots.s3.amazonaws.com/140x140/tales-of-doctor-dolittle.jpg
5564,aea6f524,Temple of Nudges,netent,https://ocbslots.s3.amazonaws.com/140x140/temple-of-nudges.jpg
5572,d33d4c08,The Money Game classic,gaminator,https://ocbslots.s3.amazonaws.com/140x140/the-money-game-classic.jpg
5578,ad0703d9,Thunderstruck,microgaming,https://ocbslots.s3.amazonaws.com/140x140/thunderstruck.jpg
5579,2f662e9f,Thunderstruck II,microgaming,https://ocbslots.s3.amazonaws.com/140x140/thunderstruck-ii.jpg
5586,7d5016c8,Turbo 27,kajot,https://ocbslots.s3.amazonaws.com/140x140/turbo-27.jpg
5587,c3a35c11,Turbo 27,kajot,https://ocbslots.s3.amazonaws.com/140x140/turbo-27.jpg
5588,c9a7d9eb,Turbo Slots,apollo,https://ocbslots.s3.amazonaws.com/140x140/turbo-slots.jpg
5589,9b6181c2,Turbo Slots,apollo,https://ocbslots.s3.amazonaws.com/140x140/turbo-slots.jpg
5606,7f10b0f0,Vegas Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/vegas-hot.jpg
5607,20fc3ba4,Vegas Hot,wazdan,https://ocbslots.s3.amazonaws.com/140x140/vegas-hot.jpg
5608,e9f1b4f5,Vegas Hot 81,wazdan,https://ocbslots.s3.amazonaws.com/140x140/vegas-hot-81.jpg
5609,61057da5,Vegas Hot 81,wazdan,https://ocbslots.s3.amazonaws.com/140x140/vegas-hot-81.jpg
5614,7fc556a8,Volcano Riches,quickspin,https://ocbslots.s3.amazonaws.com/140x140/volcano-riches.jpg
5615,8d2ca9b3,Volcano Riches,quickspin,https://ocbslots.s3.amazonaws.com/140x140/volcano-riches.jpg
5622,ec524425,White King,playtech,https://ocbslots.s3.amazonaws.com/140x140/white-king.jpg
5623,01f44340,White King,playtech,https://ocbslots.s3.amazonaws.com/140x140/white-king.jpg
5653,7e35d4d7,Wils Shark,amatic,https://ocbslots.s3.amazonaws.com/140x140/wils-shark.jpg
5654,e6eda40c,Wils Shark,amatic,https://ocbslots.s3.amazonaws.com/140x140/wils-shark.jpg
5657,959c199d,Wins & Replay,wazdan,https://ocbslots.s3.amazonaws.com/140x140/wins-replay.jpg
5658,500073af,Wins & Replay,wazdan,https://ocbslots.s3.amazonaws.com/140x140/wins-replay.jpg
